,train,eval
402,57088.066,58533.16
403,57078.375,58525.047
404,57070.164,58516.992
405,57059.52,58513.152
406,57055.645,58499.684
407,57046.152,58489.12
408,57033.195,58490.137
409,57025.645,58492.07
410,57013.965,58476.785
411,57004.38,58470.49
412,57016.69,58465.164
413,56988.32,58470.055
414,56977.977,58458.203
415,56969.273,58442.168
416,56961.344,58445.277
417,56950.195,58432.664
418,56941.777,58425.586
419,56932.88,58420.125
420,56923.414,58407.902
421,56921.582,58422.652
422,56905.723,58392.875
423,56903.492,58384.69
424,56890.2,58379.926
425,56879.945,58369.543
426,56873.58,58377.695
427,56865.523,58357.836
428,56864.254,58378.34
429,56847.89,58349.906
430,56842.95,58348.06
431,56828.492,58336.383
432,56821.207,58331.05
433,56811.06,58324.67
434,56804.33,58321.504
435,56799.273,58326.56
436,56786.344,58296.28
437,56775.906,58297.938
438,56768.754,58288.664
439,56758.7,58284.7
440,56751.82,58284.73
441,56747.32,58285.51
442,56735.57,58276.348
443,56725.285,58254.984
444,56718.848,58252.73
445,56708.004,58239.38
446,56702.56,58236.97
447,56694.953,58241.996
448,56684.332,58235.625
449,56675.508,58224.168
450,56667.312,58211.98
451,56658.83,58214.25
452,56654.645,58214.367
453,56641.652,58195.492
454,56664.4,58241.477
455,56625.156,58182.977
456,56623.273,58184.168
457,56610.465,58173.867
458,56603.824,58160.887
459,56593.113,58161.863
460,56590.773,58166.37
461,56580.44,58144.402
462,56569.05,58140.496
463,56581.496,58172.984
464,56560.746,58125.93
465,56544.605,58130.293
466,56555.395,58118.12
467,56529.48,58108.723
468,56521.65,58111.234
469,56519.445,58117.043
470,56508.547,58111.36
471,56504.664,58108.582
472,56491.035,58086.855
473,56481.844,58076.234
474,56475.707,58070.062
475,56474.84,58059.86
476,56459.004,58055.02
477,56451.188,58049.47
478,56443.97,58048.4
479,56438.344,58046.023
480,56432.01,58045.594
481,56420.668,58035.22
482,56414.867,58026.594
483,56406.81,58017.95
484,56399.523,58011.977
485,56390.355,58009.023
486,56383.414,57994.613
487,56375.62,57997.32
488,56367.836,57984.242
489,56373.645,57975.355
490,56362.355,57993.062
491,56346.684,57966.81
492,56341.902,57960.48
493,56330.14,57959.11
494,56323.52,57965.645
495,56315.438,57951.1
496,56312.312,57952.395
497,56302.95,57945.797
498,56293.51,57941.664
499,56286.27,57932.59
