,train,eval
528,54124.37,56331.61
529,54097.496,56306.5
530,54094.277,56282.52
531,54063.65,56249.562
532,54071.566,56233.617
533,54096.79,56262.19
534,54089.484,56273.324
535,54070.93,56230.586
536,53976.152,56183.957
537,53955.777,56161.414
538,54023.594,56199.43
539,54008.37,56209.44
540,53906.6,56119.94
541,53899.484,56139.562
542,54186.387,56357.7
543,53892.867,56114.523
544,53853.727,56092.67
545,53890.445,56109.1
546,53970.63,56163.75
547,53831.41,56083.35
548,53806.633,56042.164
549,53799.516,56023.03
550,53778.438,56051.246
551,53811.312,56048.0
552,53776.633,56025.14
553,53946.824,56220.242
554,53727.504,56004.008
555,53723.875,56034.516
556,53875.055,56150.703
557,53695.84,55995.043
558,53672.668,55952.99
559,53749.73,56052.797
560,53809.184,56132.484
561,53739.86,56044.906
562,53587.785,55897.22
563,53594.59,55938.383
564,53560.63,55861.434
565,53642.375,55949.023
566,53580.496,55914.35
567,53519.715,55840.668
568,53515.527,55841.21
569,53488.58,55806.29
570,53500.64,55863.2
571,53526.8,55854.84
572,53443.2,55788.156
573,53465.293,55800.723
574,53518.99,55902.465
575,53513.723,55849.31
576,53391.8,55737.863
577,53461.027,55805.945
578,53384.754,55723.152
579,53378.715,55741.758
580,53343.914,55711.65
581,53335.11,55680.457
582,53643.3,56004.68
583,53308.543,55720.6
584,53286.023,55678.113
585,53423.918,55797.95
586,53250.184,55655.824
587,53306.86,55667.39
588,53241.49,55648.305
589,53259.797,55646.297
590,53346.316,55763.6
591,53267.387,55664.562
592,53219.707,55633.18
593,53311.19,55705.72
594,53222.637,55661.715
595,53179.73,55627.773
596,53102.043,55555.773
597,53343.887,55785.51
598,53309.656,55744.67
599,53114.215,55571.863
